action,curr_lane,free_E,free_NE,free_NW,free_SE,free_SW,free_W,orig_label_lc,latent_collision,iaction,probability,elapsed_time,group_id,ranking,frequency,potential_crash_before_intervention,potential_crash_after_intervention,best_intervention
change_to_right,False,True,True,True,True,True,False,False,True,swerve_left,0.5,2.60427689552307,395,2,NA,False,False,
change_to_right,False,True,True,True,True,True,False,False,True,swerve_right,0.5,2.63054299354553,395,2,NA,False,False,
change_to_right,False,True,True,True,True,True,False,False,True,change_to_left,0.999001,2.60610437393188,395,3,NA,False,True,
change_to_right,False,True,True,True,True,True,False,False,True,change_to_right,1,2.58483004570007,395,4,NA,False,True,
cruise,False,True,True,True,True,True,False,False,True,change_to_right,0.000999,2.59629464149475,396,1,12,False,False,*
cruise,False,True,True,True,True,True,False,False,True,keep,0.5,2.58222198486328,396,2,NA,False,False,
cruise,False,True,True,True,True,True,False,False,True,swerve_left,0.5,2.59782242774963,396,2,NA,False,False,
cruise,False,True,True,True,True,True,False,False,True,swerve_right,0.5,2.60819101333618,396,2,NA,False,False,
cruise,False,True,True,True,True,True,False,False,True,change_to_left,0.999001,2.60801124572754,396,3,NA,False,True,
cruise,False,True,True,True,True,True,False,False,True,cruise,1,2.56936645507813,396,4,NA,False,True,
keep,False,True,True,True,True,True,False,False,True,change_to_right,0.000999,2.57435345649719,397,1,0,False,False,*
keep,False,True,True,True,True,True,False,False,True,cruise,0.000999,2.58077955245972,397,1,0,False,False,
keep,False,True,True,True,True,True,False,False,True,swerve_left,0.5,2.61278915405273,397,2,NA,False,False,
keep,False,True,True,True,True,True,False,False,True,swerve_right,0.5,2.58320593833923,397,2,NA,False,False,
keep,False,True,True,True,True,True,False,False,True,change_to_left,0.999001,2.58743190765381,397,3,NA,False,True,
keep,False,True,True,True,True,True,False,False,True,keep,1,2.5681483745575,397,4,NA,False,True,
change_to_right,False,True,True,True,True,True,True,False,True,cruise,0.000999,2.57760763168335,398,1,3958,False,False,
change_to_right,False,True,True,True,True,True,True,False,True,keep,0.000999,2.58819913864136,398,1,3958,False,False,
change_to_right,False,True,True,True,True,True,True,False,True,swerve_left,0.000999,2.57976675033569,398,1,3958,False,False,*
change_to_right,False,True,True,True,True,True,True,False,True,swerve_right,0.5,2.59066939353943,398,2,NA,False,False,
change_to_right,False,True,True,True,True,True,True,False,True,change_to_left,0.999001,2.59686803817749,398,3,NA,False,True,
change_to_right,False,True,True,True,True,True,True,False,True,change_to_right,1,2.58218145370483,398,4,NA,False,True,
cruise,False,True,True,True,True,True,True,False,True,change_to_right,0.000999,2.58096718788147,399,1,35440,False,False,
cruise,False,True,True,True,True,True,True,False,True,keep,0.000999,2.57076239585876,399,1,35440,False,False,*
cruise,False,True,True,True,True,True,True,False,True,swerve_left,0.000999,2.60832333564758,399,1,35440,False,False,
cruise,False,True,True,True,True,True,True,False,True,swerve_right,0.5,2.58791732788086,399,2,NA,False,False,
cruise,False,True,True,True,True,True,True,False,True,change_to_left,0.999001,2.59460520744324,399,3,NA,False,True,
cruise,False,True,True,True,True,True,True,False,True,cruise,1,2.59138107299805,399,4,NA,False,True,
keep,False,True,True,True,True,True,True,False,True,change_to_right,0.000999,2.58541655540466,400,1,378,False,False,*
keep,False,True,True,True,True,True,True,False,True,cruise,0.000999,2.59803605079651,400,1,378,False,False,
keep,False,True,True,True,True,True,True,False,True,swerve_left,0.000999,2.57880711555481,400,1,378,False,False,
keep,False,True,True,True,True,True,True,False,True,swerve_right,0.5,2.59032821655273,400,2,NA,False,False,
keep,False,True,True,True,True,True,True,False,True,change_to_left,0.999001,2.58052849769592,400,3,NA,False,True,
keep,False,True,True,True,True,True,True,False,True,keep,1,2.57108020782471,400,4,NA,False,True,
keep,True,False,False,False,False,False,False,False,True,swerve_right,0.000999,2.5904107093811,401,1,0,False,False,*
keep,True,False,False,False,False,False,False,False,True,swerve_left,0.5,2.58711099624634,401,2,NA,False,False,
keep,True,False,False,False,False,False,False,False,True,change_to_left,0.999001,2.57314324378967,401,3,NA,False,True,
keep,True,False,False,False,False,False,False,False,True,change_to_right,0.999001,2.57747507095337,401,3,NA,False,True,
keep,True,False,False,False,False,False,False,False,True,cruise,0.999001,2.57988476753235,401,3,NA,False,True,
keep,True,False,False,False,False,False,False,False,True,keep,1,2.56840348243713,401,4,NA,False,True,
keep,True,False,False,False,False,False,True,False,True,swerve_left,0.000999,2.59627747535706,402,1,0,False,False,
keep,True,False,False,False,False,False,True,False,True,swerve_right,0.000999,2.58771538734436,402,1,0,False,False,*
keep,True,False,False,False,False,False,True,False,True,change_to_left,0.999001,2.5948429107666,402,2,NA,False,True,
keep,True,False,False,False,False,False,True,False,True,change_to_right,0.999001,2.57331442832947,402,2,NA,False,True,
keep,True,False,False,False,False,False,True,False,True,cruise,0.999001,2.60675740242004,402,2,NA,False,True,
keep,True,False,False,False,False,False,True,False,True,keep,1,2.56957626342773,402,3,NA,False,True,
keep,True,False,False,False,False,True,False,False,True,swerve_right,0.0009989999999999,2.59947276115418,403,1,22,False,False,*
keep,True,False,False,False,False,True,False,False,True,swerve_left,0.5,2.58036828041077,403,2,NA,False,False,
keep,True,False,False,False,False,True,False,False,True,change_to_left,0.999001,2.6111204624176,403,3,NA,False,True,
keep,True,False,False,False,False,True,False,False,True,change_to_right,0.999001,2.59051418304443,403,3,NA,False,True,
keep,True,False,False,False,False,True,False,False,True,cruise,0.999001,2.58090829849243,403,3,NA,False,True,
keep,True,False,False,False,False,True,False,False,True,keep,1,2.57191586494446,403,4,NA,False,True,
keep,True,False,False,False,False,True,True,False,True,swerve_left,0.0009989999999999,2.60684823989868,404,1,97,False,False,
keep,True,False,False,False,False,True,True,False,True,swerve_right,0.0009989999999999,2.60855007171631,404,1,97,False,False,*
keep,True,False,False,False,False,True,True,False,True,change_to_left,0.999001,2.63043928146362,404,2,NA,False,True,
keep,True,False,False,False,False,True,True,False,True,change_to_right,0.999001,2.62895011901855,404,2,NA,False,True,
keep,True,False,False,False,False,True,True,False,True,cruise,0.999001,2.66327261924744,404,2,NA,False,True,
keep,True,False,False,False,False,True,True,False,True,keep,1,2.64448189735413,404,3,NA,False,True,
keep,True,False,False,False,True,False,False,False,True,swerve_right,0.000999,2.63039374351501,405,1,36,False,False,*
keep,True,False,False,False,True,False,False,False,True,swerve_left,0.5,2.61930155754089,405,2,NA,False,False,
keep,True,False,False,False,True,False,False,False,True,change_to_left,0.999001,2.63081860542297,405,3,NA,False,True,
keep,True,False,False,False,True,False,False,False,True,change_to_right,0.999001,2.62836909294128,405,3,NA,False,True,
keep,True,False,False,False,True,False,False,False,True,cruise,0.999001,2.62974667549133,405,3,NA,False,True,
keep,True,False,False,False,True,False,False,False,True,keep,1,2.60200381278992,405,4,NA,False,True,
keep,True,False,False,False,True,False,True,False,True,swerve_right,0.0009989999999999,2.61823272705078,406,1,0,False,False,*
keep,True,False,False,False,True,False,True,False,True,swerve_left,0.5,2.60888767242432,406,2,NA,False,False,
keep,True,False,False,False,True,False,True,False,True,change_to_left,0.999001,2.63579320907593,406,3,NA,False,True,
keep,True,False,False,False,True,False,True,False,True,change_to_right,0.999001,2.58432531356812,406,3,NA,False,True,
keep,True,False,False,False,True,False,True,False,True,cruise,0.999001,2.63166499137878,406,3,NA,False,True,
keep,True,False,False,False,True,False,True,False,True,keep,1,2.60196137428284,406,4,NA,False,True,
keep,True,False,False,False,True,True,False,False,True,swerve_left,0.5,2.61147952079773,407,1,1682,False,False,
keep,True,False,False,False,True,True,False,False,True,swerve_right,0.5,2.58715128898621,407,1,1682,False,False,*
keep,True,False,False,False,True,True,False,False,True,change_to_left,0.999001,2.60193490982056,407,2,NA,False,True,
keep,True,False,False,False,True,True,False,False,True,change_to_right,0.999001,2.60133004188538,407,2,NA,False,True,
keep,True,False,False,False,True,True,False,False,True,cruise,0.999001,2.55903148651123,407,2,NA,False,True,
keep,True,False,False,False,True,True,False,False,True,keep,1,2.57295775413513,407,3,NA,False,True,
keep,True,False,False,False,True,True,True,False,True,swerve_left,0.0009989999999999,2.58701944351196,408,1,15919,False,False,*
keep,True,False,False,False,True,True,True,False,True,swerve_right,0.5,2.61566233634949,408,2,NA,False,False,
keep,True,False,False,False,True,True,True,False,True,change_to_left,0.999001,2.60196256637573,408,3,NA,False,True,
keep,True,False,False,False,True,True,True,False,True,change_to_right,0.999001,2.5904278755188,408,3,NA,False,True,
keep,True,False,False,False,True,True,True,False,True,cruise,0.999001,2.63532161712647,408,3,NA,False,True,
keep,True,False,False,False,True,True,True,False,True,keep,1,2.58644199371338,408,4,NA,False,True,
keep,True,False,False,True,False,False,False,False,True,swerve_left,0.5,2.59225702285767,409,1,1,False,False,*
keep,True,False,False,True,False,False,False,False,True,swerve_right,0.5,2.58412551879883,409,1,1,False,False,
keep,True,False,False,True,False,False,False,False,True,change_to_left,0.999001,2.62184715270996,409,2,NA,False,True,
keep,True,False,False,True,False,False,False,False,True,change_to_right,0.999001,2.59663963317871,409,2,NA,False,True,
keep,True,False,False,True,False,False,False,False,True,cruise,0.999001,2.57941508293152,409,2,NA,False,True,
keep,True,False,False,True,False,False,False,False,True,keep,1,2.59064126014709,409,3,NA,False,True,
change_to_left,True,False,False,True,False,False,True,False,True,keep,0.000999,2.57832145690918,410,1,0,False,False,
change_to_left,True,False,False,True,False,False,True,False,True,swerve_left,0.000999,2.59600520133972,410,1,0,False,False,*
change_to_left,True,False,False,True,False,False,True,False,True,swerve_right,0.000999,2.57750535011292,410,1,0,False,False,
change_to_left,True,False,False,True,False,False,True,False,True,change_to_right,0.999001,2.59053778648376,410,2,NA,False,True,
change_to_left,True,False,False,True,False,False,True,False,True,cruise,0.999001,2.59126996994019,410,2,NA,False,True,
change_to_left,True,False,False,True,False,False,True,False,True,change_to_left,1,2.6004638671875,410,3,NA,False,True,
keep,True,False,False,True,False,False,True,False,True,change_to_left,0.000999,2.59946775436401,411,1,0,False,False,
keep,True,False,False,True,False,False,True,False,True,swerve_left,0.000999,2.57874226570129,411,1,0,False,False,
keep,True,False,False,True,False,False,True,False,True,swerve_right,0.000999,2.59261441230774,411,1,0,False,False,*
keep,True,False,False,True,False,False,True,False,True,change_to_right,0.999001,2.62140011787415,411,2,NA,False,True,
keep,True,False,False,True,False,False,True,False,True,cruise,0.999001,2.5812976360321,411,2,NA,False,True,
keep,True,False,False,True,False,False,True,False,True,keep,1,2.58687543869019,411,3,NA,False,True,
keep,True,False,False,True,False,True,False,False,True,swerve_left,0.5,2.57497477531433,412,1,1,False,False,*
keep,True,False,False,True,False,True,False,False,True,swerve_right,0.5,2.59117221832275,412,1,1,False,False,
keep,True,False,False,True,False,True,False,False,True,change_to_left,0.999001,2.60362243652344,412,2,NA,False,True,
keep,True,False,False,True,False,True,False,False,True,change_to_right,0.999001,2.5889163017273,412,2,NA,False,True,
keep,True,False,False,True,False,True,False,False,True,cruise,0.999001,2.57553219795227,412,2,NA,False,True,
keep,True,False,False,True,False,True,False,False,True,keep,1,2.55007743835449,412,3,NA,False,True,
change_to_left,True,False,False,True,False,True,True,False,True,keep,0.000999,2.58343505859375,413,1,1,False,False,
change_to_left,True,False,False,True,False,True,True,False,True,swerve_left,0.000999,2.57048678398132,413,1,1,False,False,
change_to_left,True,False,False,True,False,True,True,False,True,swerve_right,0.000999,2.58694076538086,413,1,1,False,False,*
change_to_left,True,False,False,True,False,True,True,False,True,change_to_right,0.999001,2.58652019500732,413,2,NA,False,True,
change_to_left,True,False,False,True,False,True,True,False,True,cruise,0.999001,2.59027457237244,413,2,NA,False,True,
change_to_left,True,False,False,True,False,True,True,False,True,change_to_left,1,2.58747434616089,413,3,NA,False,True,
keep,True,False,False,True,False,True,True,False,True,change_to_left,0.000999,2.59605646133423,414,1,2,False,False,
keep,True,False,False,True,False,True,True,False,True,swerve_left,0.000999,2.5823872089386,414,1,2,False,False,
keep,True,False,False,True,False,True,True,False,True,swerve_right,0.000999,2.59456825256348,414,1,2,False,False,*
keep,True,False,False,True,False,True,True,False,True,change_to_right,0.999001,2.59698390960693,414,2,NA,False,True,
keep,True,False,False,True,False,True,True,False,True,cruise,0.999001,2.58223938941956,414,2,NA,False,True,
keep,True,False,False,True,False,True,True,False,True,keep,1,2.5626072883606,414,3,NA,False,True,
keep,True,False,False,True,True,False,False,False,True,swerve_left,0.5,2.55973076820374,415,1,12,False,False,*
keep,True,False,False,True,True,False,False,False,True,swerve_right,0.5,2.56210923194885,415,1,12,False,False,
keep,True,False,False,True,True,False,False,False,True,change_to_left,0.999001,2.59102869033813,415,2,NA,False,True,
keep,True,False,False,True,True,False,False,False,True,change_to_right,0.999001,2.5947573184967,415,2,NA,False,True,
keep,True,False,False,True,True,False,False,False,True,cruise,0.999001,2.5827419757843,415,2,NA,False,True,
keep,True,False,False,True,True,False,False,False,True,keep,1,2.57107663154602,415,3,NA,False,True,
change_to_left,True,False,False,True,True,False,True,False,True,keep,0.000999,2.56260967254639,416,1,101,False,False,
